symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"BANG","Y4s21ZPqqZKPWWc1V2B6hY6f98L5zbsAShDKud5pump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002197","","","","","","","2026-07-14T20:54:54.711Z","","","","","",""
"NSE4","6SwgRrx9XWHP2TWbkNZzMjoEERXEFa7NUjwyCphkAJor","96","0","","6.323","","","","","0","0","-21.7","957","0","1","2","0","0","0","2757.08","3","874.74","874.74","0.629","0.629","27.91","","0","0","1","0","0","-6.673920928545515","","","","","","0.000002721","0.000002757","","","0.000002573","","","2026-07-14T20:55:18.366Z","2026-07-14T20:56:17.034Z","","","2026-07-14T20:56:23.357Z","",""
"Pooland","7kRcMqoZUmU6UzAcYQxmecC2ZrFoFgfLM9GXYNCTpump","75","1.600000001","","","","","","","0","0","0","945","1.600000001","1","18","1","0","0","3538.22","3","574.1","574.1","0.583","0.583","47.99","","0","0","1","0","0","","","","","","","0.000003538","0.000003538","","","","","","2026-07-14T20:55:29.839Z","2026-07-14T20:56:29.035Z","","","","",""
"BLACKBULL","DRvCxzgiacDsG4k2BpVapwaAsuwHaLs8k2ccG1Njpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.52e-7","","","","","","2026-07-14T20:56:41.987Z",""
"NSE5","85VeSB4YZan2k9BuALjHm8nQjkna5eCCsa8movPb3ib7","86","0","","","","","","","0","0","-13.7","915","0","1","3","0","0","0","2560.49","3","336.29","336.29","0.706","0.706","18.76","","0","0","1","0","0","","","","","","","0.000002334","0.00000256","","","","","","2026-07-14T20:56:48.244Z","2026-07-14T20:57:59.328Z","","","","",""
"333cpr","3LLkrEtG6JVYN526jZdopz4x6S6HAaVQueQpsQwBpump","67","3.940740739","","","","","","","2.7","8","-32.5","927","3.940740739","0","0","0","0","0","3112.91","3","625.75","625.75","0.706","0.706","12.84","","0","0","1","0","0","","","","","","","0.000003107","0.000003112","","","","","","2026-07-14T20:56:48.652Z","2026-07-14T20:57:47.048Z","","","","",""
"maybutt","Dya79RLSY4HkXjh3oFqUj2t6jMsYb6qQKr5sinREpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.601e-7","","","","","","2026-07-14T20:57:42.131Z",""
"maybutt","Dm2hLVceR4nvYQ22dNfBXV4hMpCRBt1a8JPDqMeepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000137","","","","","","2026-07-14T20:58:06.112Z",""
"NSE6","2DA8ynCMeCtDWFmiWbiRvXv3fXJU8GhHLSYTtWDJbUPY","74","0","","","","","","","0","0","-12.3","951","0","1","4","0","0","0","2513.82","4","753.31","753.31","0.571","0.571","14.35","","0","0","1","0","0","","","","","","","0.000002778","0.000002513","","","","","","2026-07-14T20:58:17.931Z","2026-07-14T21:00:23.046Z","","","","",""
"Ala Final","D729ZgbujDvogFpw3bDgjr3kuZXT19AgfhedDE1Hpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.314e-7","","","","","","2026-07-14T20:58:30.189Z",""
"Green","9kusMGb12WNc9LNDJTKTecGnCU2gpJPmsP86yJ68pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.248e-7","","","","","","2026-07-14T20:58:30.690Z",""
"maybutt","DErNY6yBGkJd7i4Moya7qB9EEUr7CQkcCAJpNb23pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001848","","","","","","2026-07-14T20:58:41.896Z",""
"maybutt","Hz2vctp7FqwgaUanvAfbNBonLHLCmBgfXj97Y91Npump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001119","","","","","","2026-07-14T20:58:53.834Z",""
"maybutt","6f1D9vkZthyGat7mUhDF1frmq5k9QGstNSv5b6eapump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001058","","","","","","2026-07-14T20:59:23.830Z",""
"NSE7","93j97VXz2MiMniMdh2z3ybrbX3HrJsGMd6uoU8wkgWho","63","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002277","","","","","","","2026-07-14T20:59:41.977Z","","","","","",""
"CRY","EQN9uPjAVUeCJEKaASLtC8d4dWjtWds2SmhGrnBEpump","61","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002185","","","","","","","2026-07-14T20:59:48.352Z","","","","","",""
"maybutt","63NydLNLFpKfqvUajiSqNpCDbam1er13DxJuUCjbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002771","","","","","","2026-07-14T20:59:48.730Z",""
"maybutt","Brgv9K1m7YTjA7XTrkzeTjd9FdqrpQ1vX1fwh1yNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000145","","","","","","2026-07-14T21:00:11.950Z",""
"maybutt","CDAFLKvwVrzXoPy2Ch5Nwi8daSx9ygtDmcv6SFSpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003645","","","","","","2026-07-14T21:00:29.940Z",""
"감자","E4kTc4jJSf3zSPTYicLQNBNub8HTxT5U4nkvrg3Rpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001871","","","","","","2026-07-14T21:00:53.956Z",""
"PEAK","EsbinkEqwndhGHko7BHC9pbTB3zsqvp8rFTuPXDYpump","99","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001572","","","","","","1.605e-7","2026-07-14T21:01:05.881Z","","","","","2026-07-14T21:02:17.237Z",""
"maybutt","2KmLXpByLC1rrMgDLWSGiC283dRGezJm21r79hzypump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001208","","","","","","2026-07-14T21:01:11.922Z",""
"maybutt","9hbu5G7eWu2tp2tXxBdt1uc9UCewbZ9NAQ2GTgL9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001359","","","","","","2026-07-14T21:01:29.882Z",""
"best","ENqUEEHAGTyPkPSSRN1FdJhDffTxgDsCeeTA4VP9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000123","","","","","","2026-07-14T21:01:36.294Z",""
"ATNT","ATNTo9vAfqjiugZoXFcBZJpZypGfdR17xW3ZrcVEhZrG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002184","","","","","","2026-07-14T21:01:36.704Z",""
"popdog","EmdFQYee1C2WnCkTuM5cukWLoVpXR9sftxRsoNQzpump","64","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002203","","","","","","","2026-07-14T21:01:53.899Z","","","","","",""
"best","Dv5Aci3Hnic3awSSU1BeXjiHmNwsKw8qXfEgGKsWpump","91","10","","","","","","","0","0","0","957","10","0","3","1","0","0","5183","3","3181.47","3181.47","0.7","0.7","35.07","","0","0","1","0","0","","","","","","","0.000005183","0.000005183","","","","","","2026-07-14T21:02:17.948Z","2026-07-14T21:03:17.121Z","","","","",""
"maybutt","qgVWMgnCjqLzrizW4sRuCKReA6q7xaY3bHtD6ESpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001009","","","","","","2026-07-14T21:02:24.304Z",""
"ROCM","HRxQzH4NVztrwxJHKapmgkVAkZn8P2VX2FNTcaRpump","68","0.246913579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001456","","","","","","8.147e-7","2026-07-14T21:02:24.703Z","","","","","2026-07-14T21:02:59.365Z",""
"MANLETNOIR","2gguFoHiq3R9noQLhoMWvJ9mrdJDEncTTn8EoqDUpump","85","2.765432097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003027","","","","","","","2026-07-14T21:03:01.316Z","","","","","",""
"best","HxnAGjfpFZVpr7dWP6dgPSXD3zxsytcE4AJSpWeCpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.614e-7","","","","","","2026-07-14T21:03:02.325Z",""
"SOL","2rtYyBiCwvuv8GBbkz4mPdHZQ4BJKoRvwjfVjCDZpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.505e-7","","","","","","2026-07-14T21:03:08.304Z",""
"maybutt","VYtuaa8dhChndpBqHcsFQ4yUWPpdrdDsKPteUbJpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.441e-7","","","","","","2026-07-14T21:03:09.312Z",""
"$schamp","85ogbwyu2SUr1FhNHLKG9vPgwRvm2ox4kawbbWptpump","63","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002628","","","","","","","2026-07-14T21:03:10.384Z","","","","","",""
"BullPost","7rQLXeyCNbKjAs2ocwAAjdHqpuLivstxV3pT8K88pump","71","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002178","","","","","","","2026-07-14T21:03:25.286Z","","","","","",""
"best","2cFffbCQzgtBDbDVjpWiUzgW9kqs7s2JDRVLqA16pump","90","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007232","","","","","","","2026-07-14T21:03:26.336Z","","","","","",""
"WINTONIGHT","AbJDtcbZA6jyiz2BCXmLpYv585zJcu7ekRNX1sp6pump","62","0.098765431","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003376","","","","","","","2026-07-14T21:03:42.316Z","","","","","",""
"100MIL","EMCRMBrbS5HZ6r3PU9D3XCVyZiv5B5cGN3pfPsykpump","72","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001733","","","","","","","2026-07-14T21:05:18.411Z","","","","","",""
"maybutt","H4a76MqRsHCxPSa9BNYKof5LrBoTf69R8hCTCfgipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001366","","","","","","2026-07-14T21:05:19.340Z",""
"best","27ArWLJskJ7NBfv4tceJzBsiKDsTr3Gk8kDp4asSpump","89","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002661","","","","","","","2026-07-14T21:05:20.317Z","","","","","",""
"maybutt","5V5i1giWh6ZuTMNbuF2SQXhpSy4eMpTva9xAxL1Fpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.781e-7","","","","","","2026-07-14T21:05:21.683Z",""
"best","Hd9wHxMNj4dSFa8QFWeaazD16SHw2m7j2Hk6SXwbpump","89","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004216","","","","","","","2026-07-14T21:06:18.301Z","","","","","",""
"MOBUTU","8TUvAidUgbbykcEUdAhoqAUmWRfGmkBHMyDpAZWCc4yS","63","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002198","","","","","","","2026-07-14T21:06:19.302Z","","","","","",""
"bullpost","AC1tnP4JoSNtmgKZvwT1ZM2xx7kogNssGo8vRZKUpump","67","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006066","","","","","","","2026-07-14T21:06:20.325Z","","","","","",""
"PAIN","AKCStZ8uKQKT7se18YRF4xiBuJWNP5EU5FMzARfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.926e-8","","","","","","2026-07-14T21:06:21.346Z",""
"BASH","ARBVDPEfh14rwQEF5or7d1k4yUEnUMJBBgTUyKfMpump","68","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002161","","","","","","","2026-07-14T21:07:17.848Z","","","","","",""
"Roja","jxqfjujtYeKu9AymUAU7Hdy26UymXrKSeVsodPKrtyD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002202","","","","","","2026-07-14T21:07:18.320Z",""
"maybutt","BsjB8SK63H4J1epxRFZ65CFeq5AoLs3LvLD9wJuepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.604e-7","","","","","","2026-07-14T21:07:19.302Z",""
"BOOGIE","SMRj3PLLhwrfBC2HYSq5GQescqJdXcP4NKRQa5Gpump","67","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002199","","","","","","","2026-07-14T21:07:20.313Z","","","","","",""
"nigglet","7Hjx6Jwgho6kZLvvHppZYfXpHnpzbDrFXrcXPNm5pump","79","0.051358023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000007281","","","","","","","2026-07-14T21:08:18.327Z","","","","","",""
"maybutt","3MoPcvpqqEHrtYbTFKeRZVASxbprqS4icqrCEaykpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001578","","","","","","2026-07-14T21:08:19.339Z",""
"ISOL","A56wkZqoLhtS5drrDtJgcH5uWaaWQSpFivK6DfV1pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.878e-7","","","","","","2026-07-14T21:08:20.315Z",""
"BITCH","yHLuBgCRkD5fUq5jbBBLGgkdKexsCwZ5AAScHhppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002199","","","","","","2026-07-14T21:08:21.399Z",""
"Paris","GXqHkKcTro7BAVWsW83baczqzWVGApkvtszfse5Mpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000226","","","","","","","2026-07-14T21:09:15.321Z","","","","","",""
"PESO","u7AUtMUqC1byrb3cDjQky3DvxMA5SELzFsds3BUpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002187","","","","","","","2026-07-14T21:10:18.413Z","","","","","",""
"ROCM","A6F479fSGmqWnKvcMMMfHjBcWW7PegckUFj796Cepump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.135e-7","","","","","","2026-07-14T21:10:19.426Z",""
"BARBELLBRAIN","5SK5bph3fFHdEpgvpkZ4FSBGoNKieLKyXS4xQBoUpump","63","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002208","","","","","","","2026-07-14T21:10:20.323Z","","","","","",""
"maybutt","65o9c6CNdWWfMby8HtM9Aur6zyRrF6k1dQEtDfM3pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.874e-7","","","","","","2026-07-14T21:10:21.422Z",""
"BOOGIE","9t3Z2xiiwAvuAmth8AyLCziktDD28VfT8pk9wAGrpump","63","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000216","","","","","","","2026-07-14T21:11:18.338Z","","","","","",""
"mbappbye","GK92FSRTEbxGEXCvUZ88ZUceqmsuUrEjRkh1Xzqtpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.467e-7","","","","","","2026-07-14T21:11:19.297Z",""
"CREK","4iZa9xKdPWCJDMC1UwuyDvVsDdL2VVpwS7Gy9wsgpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.789e-8","","","","","","2026-07-14T21:11:20.316Z",""
"maybutt","CmpystUNo8e4GAt5GBdY7GYrhkpdt2b7FkPpieznpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001208","","","","","","2026-07-14T21:11:21.320Z",""
"maybutt","AeiNfboTsdVF7BpZz88pA5PKKV1RvAP7u5rmz5iTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.503e-7","","","","","","2026-07-14T21:12:16.405Z",""
"BANANA","BWChPe4x6DeXktcbrVRfEcDw8oQWj48aUaNSQFf8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.051e-8","","","","","","2026-07-14T21:12:17.359Z",""
"febuddha","9TpTPBcMG38jxPEWbWNmphCWXS43F87yNQvL33Napump","63","2.962962961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002176","","","","","","","2026-07-14T21:13:18.386Z","","","","","",""
"DABAG","9DYhpgek1u8hfeRob3WjHPKqWU2oL47UpyZRJ7Qvpump","69","0.296296295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002161","","","","","","","2026-07-14T21:13:19.316Z","","","","","",""
"maybutt","A3dc3rPi58EZuZpoyBxauENihRoAUa1GxdfVJjm6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.977e-7","","","","","","2026-07-14T21:13:20.293Z",""
"BUPPY","7bhQrGjspoD8BH2mQEN4ezZuBcYz1eF9UcP4tCRnpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.573e-8","","","","","","2026-07-14T21:13:21.315Z",""
"WOL","FDZu5PNDWzzhHYFQ118ZP292NDPBh8zfxhbFfduEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.146e-8","","","","","","2026-07-14T21:14:18.307Z",""
"CAT","98YcpxC5xCLR6QLuG7uhzcvBAi6G6rNx6nMPPbZpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.487e-8","","","","","","2026-07-14T21:14:20.303Z",""
"FRANCE OUT","6TfaeVyW8UBZsBgSgncV8qSu6hQEiAQKKaLV2ut7pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.271e-7","","","","","","2026-07-14T21:14:21.316Z",""
"BRAINDEAD","9poxdwMgLgAWHDeSMz1Wj4jTWbuq55y9dAkGPYDxpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.995e-8","","","","","","2026-07-14T21:15:15.275Z",""
"Catalyst","8diSU63kshmgCp2toPAXnfne5xNxJWvbk5NL3NHgpump","89","34.567901233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001017","","","","","","","2026-07-14T21:16:17.246Z","","","","","",""
"SSAFM","AMDc8fMVraoL3Qd1tDnxhcMcaVPhDM9ALmD5h6Fzpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.409e-7","","","","","","2026-07-14T21:16:18.251Z",""
"RIPS","CGFWfeVnENtb6XvKyhhQJEEjYSqt6BxTNAVqj4KWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.243e-7","","","","","","2026-07-14T21:16:19.268Z",""
"p","E5tAcyBnwQWRhzvZ84ukEpnmZKcEHZHcjX5HWnYspump","65","0.500000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004383","","","","","","4.791e-7","2026-07-14T21:17:16.330Z","","","","","2026-07-14T21:18:14.307Z",""
"PETER","6ctrYt95vNzCDk2auecqyKBHvY4N7eDSA6sgWPdppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.744e-7","","","","","","2026-07-14T21:17:17.251Z",""
"maybutt","7DBWAbR5A4DdkNeiySuwbQVmJDC37WmF7bdqLw8Gpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001813","","","","","","2026-07-14T21:18:17.276Z",""
"maybutt","F6XwmWRwJDbwZ5tvTGLGyd3FCnUJGDueL9nLoi5Kpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001456","","","","","","2026-07-14T21:18:18.279Z",""
"maybutt","FFeYoZx8BF8tf5if7D436AS9UNDmQux2ERWw3ndfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001174","","","","","","2026-07-14T21:18:19.331Z",""
"fork","CmtokaJfWHuxXrbqXp4a4uFyLmJMh1ote7UapYNNpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001467","","","","","","2026-07-14T21:19:18.310Z",""
"maybutt","7ALMiUZi3Yu8shkZUp3QfduBRUcua5u6UsMzZ21Gpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001566","","","","","","2026-07-14T21:19:19.335Z",""
"maybutt","HVkcNd4gSmo22fCpdRN2ctQE77JigYhD1ZUeZ2HFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002248","","","","","","2026-07-14T21:19:20.366Z",""
"maybutt","BAiVribBuXmacwakjCnpMbUMLSQJ4jtB4DSVf9djpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.474e-7","","","","","","2026-07-14T21:19:21.324Z",""
"AI","434cwLk4bJHMLR3KU7x2VpJe6qsp2LUz1wAJuKh9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.272e-7","","","","","","2026-07-14T21:20:18.322Z",""
"maybutt","EhQ2amUYfBTDCQPfVknnvvtCMxvEv1XXj8FV5hNWpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.034e-7","","","","","","2026-07-14T21:20:19.294Z",""
"MUM","DEDo63hN1x6vRm99zZj6SqccXkoFZcFwx5rxin4Npump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.353e-7","","","","","","2026-07-14T21:20:20.265Z",""
"hua","AyYmR1Q1CJ3Xj4Y93cUVgNhL6SjYCWX9gbaCxtHPpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75e-8","","","","","","2026-07-14T21:20:21.306Z",""
"ANPSYM","4k7qNeJJ28g4URoooFDYj3KezYj6sZL2M6stvnk3pump","81","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0001045","","","","","","","2026-07-14T21:21:18.255Z","","","","","",""
"maybutt","8j5dEuLCvSKs3wCGneBUKU2TiU6uVoHg4BwuYNxipump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.459e-7","","","","","","2026-07-14T21:21:19.247Z",""
"maybutt","G5fDx6XJqpfc6RCf1dFUaarnzxx4MqQou5cEgVsnpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001055","","","","","","2026-07-14T21:21:20.365Z",""
"WEN","FXwQtUGiXE4zkVWfB8EyAdtgYXMUN3gFdMaGPMWppump","71","0.050084894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001113","","","","","","","2026-07-14T21:22:18.268Z","","","","","",""
"DREAM","3mucrZjh5LtC7fiVd5dqchUEXuXVpnbnny71jbMCpump","65","0.069135801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003475","","","","","","","2026-07-14T21:22:19.310Z","","","","","",""
"p","HpcEsZ9YtHeJwajGcKsFUxZd4TgVymKb9X9eYCeSpump","60","0.250000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003317","","","","","","","2026-07-14T21:22:20.279Z","","","","","",""
"REDEEM","GYgcfzoWKi5t5FZnzd5GZPa4FLp3jnx8T6aUnFSKpump","70","0.400000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002929","","","","","","","2026-07-14T21:22:21.278Z","","","","","",""
"BOR","9BkjMoQ1epbm7wAkZTXz74CFQHZtvR1PFLdCsNW6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.218e-8","","","","","","2026-07-14T21:23:18.332Z",""
"PBART","9mwvzhDSyYPCDhGbEhy1BTabMmBBY8BXr6J3hChXpump","62","0.080000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004572","","","","","","","2026-07-14T21:23:19.319Z","","","","","",""
"$NEED ","978NP9EZe7EeeGgeymc3W98LvwgAD1HsFuLPgb55pump","92","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003653","","","","","","","2026-07-14T21:24:14.443Z","","","","","",""
"PSYOPBULL","7Wxh8nrivumX2YKaTDZ3w5sY4Z5Y8ZchC1idCdsbpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.522e-7","","","","","","2026-07-14T21:24:15.335Z",""
"TRUMPCOIN","B5VaMydEfBfHhnLCXBfs8wmKNTajy5r1G9w9Y4Jkpump","72","3.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003913","","","","","","","2026-07-14T21:25:17.349Z","","","","","",""
"NPC","H8mh8nAGhCYWqS3QZESrU7CLTRE2qMtBugaQmNAepump","100","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006145","","","","","","","2026-07-14T21:25:18.335Z","","","","","",""
"WEN","JBR8Kdm7bEhJkczo7HJnyriBBURU6YPUDHdddz8pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.596e-7","","","","","","2026-07-14T21:25:19.323Z",""
"ROCM","CSKkCfK4J1a7qLL8TLPW4z2iJYwNvRUjYnzruBXVpump","64","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005118","","","","","","","2026-07-14T21:26:18.402Z","","","","","",""
"SOLeimani","5xfnaTdstpAWLiv3BRBNxowfwE7RjHP7ygJPoYxBpump","66","0.100000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002746","","","","","","","2026-07-14T21:26:19.292Z","","","","","",""
"comeback","8jSn2TdffLjgqgRYvZTDqoXnDHmXi6bGgkpmoxD6pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002763","","","","","","2026-07-14T21:26:21.321Z",""
"go","G5ZTGkSakLKxYYC5HZofd6DNYHgr8wAKNQ5wvBF2pump","62","0.070000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003559","","","","","","","2026-07-14T21:27:18.302Z","","","","","",""
"PONGE","BZNkCYM3zPSRBpo7B2Gr5PRp6oWsyka1rYug3bc7pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.783e-7","","","","","","2026-07-14T21:27:19.273Z",""
"comeback","FTKHPjKrDRPCjUXzJrqc9RbibiNsMNZggEgZeR8Rpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7e-7","","","","","","2026-07-14T21:27:20.294Z",""
